구분,화장실명,소재지도로명주소,소재지지번주소,남녀공용화장실여부,남성용-대변기수,남성용-소변기수,남성용-장애인용대변기수,남성용-장애인용소변기수,남성용-어린이용대변기수,남성용-어린이용소변기수,여성용-대변기수,여성용-장애인용대변기수,여성용-어린이용대변기수,관리기관명,전화번호,개방시간,설치연월,위도,경도,화장실소유구분,화장실설치장소유형,오물처리방식,비상벨설치여부,비상벨설치장소,화장실여부,설치여부,기저귀교환대장소,리모델링연월,데이터기준일자
개방화장실,문장주유소화장실,경기도 여주시 흥천면 이여로 924,경기도 여주시 흥천면 문장리 287-2,N,2,1,0,0,0,0,1,0,0,민간,031-884-6114,09:00~21:00,1994-01,37.3629775423,127.5166909135,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,시민석화주유소,경기도 여주시 흥천면 이여로 742,경기도 여주시 흥천면 외사리 8-2,N,1,2,0,0,0,0,1,0,0,민간,031-633-5852,09:00~21:00,2002-01,37.3535141337,127.5014340467,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,현암동법무지구공중화장실,경기도 여주시 강변북로 239,경기도 여주시 현암동 622-5,N,2,3,0,0,0,0,4,0,0,지자체(남한강관리사업소),031-887-3703,00:00~24:00,2012-01,37.3134198728,127.6309565606,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,양섬야구장화장실,,경기도 여주시 하동 3-112,N,1,1,0,0,0,0,1,0,0,지자체(여주도시관리공단),031-880-4011,00:00~24:00,2012-01,37.3051073538,127.6202199095,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,양섬체육공원공중화장실,,경기도 여주시 하동 3-112,N,2,2,0,0,0,0,4,0,0,지자체(하천과),031-887-3107,00:00~24:00,2012-01,37.3051073538,127.6202199095,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,산림조합화장실,경기도 여주시 청심로 88,경기도 여주시 하동 124 여주시산림조합,N,2,2,0,0,0,0,2,0,0,민간(산림조합),031-883-7011,09:00~16:00,1997-01,37.2995302517,127.6301539220,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,태화주유소화장실,경기도 여주시 청심로 24,경기도 여주시 하동 416-3,N,1,1,0,0,0,0,1,0,0,민관,031-885-0750,09:00~21:00,1993-01,37.3007542098,127.6235551444,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,영월근린공원화장실,경기도 여주시 주내로 13,경기도 여주시 상동 132,N,1,5,1,0,0,0,5,1,0,지자체(산림공원과),031-887-2604,00:00~24:00,2009-01,37.2944168185,127.6476557365,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,점동공중화장실,경기도 여주시 점동면 청안로 135,경기도 여주시 점동면 청안리 604-36,N,2,0,0,0,0,0,2,0,0,지자체(점동면사무소),031-887-3815,00:00~24:00,1990-01,37.2066279180,127.6623265041,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,원창주유소화장실,경기도 여주시 점동면 청안로 1,경기도 여주시 점동면 청안리 34,N,1,1,0,0,0,0,1,0,0,민간,031-884-6768,09:00~21:00,2002-01,37.1948737947,127.6621210515,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,점동테마공원화장실,경기도 여주시 점동면 점동로 298,경기도 여주시 점동면 사곡리 416-5,N,2,3,0,0,0,0,4,0,0,지자체(점동면사무소),031-887-3814,00:00~24:00,2008-01,37.1994106341,127.6905610727,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,덕평알뜰주유소화장실,경기도 여주시 점동면 장여로 931,경기도 여주시 점동면 덕평리 80-1,N,1,0,0,0,0,0,1,0,0,민간,,09:00~21:00,1986-01,37.1838855236,127.6621538935,N,N,N,N,N,N,N,N,,2022-04-15
공중화장실,을지어린이공원 화장실,경기도 군포시 고산로 470-1 (산본동),경기도 군포시 산본동 1145-13번지,Y,1,2,0,0,0,0,0,0,0,군포시 생태공원녹지과,031-390-4058,24시간,1994-09,37.3567423096,126.9271845229,지방자치단체,관광·체육시설,수세식,Y,장애인화장실+여자화장실,N,N,없음,2022-01,2022-11-22
공중화장실,철쭉공원 화장실(동산),경기도 군포시 고산로 451 (산본동),경기도 군포시 산본동 1153번지,N,1,3,1,0,0,0,4,1,0,군포시 생태공원녹지과,031-390-4058,24시간,2022-01,37.3542842507,126.9258821046,지방자치단체,관광·체육시설,수세식,Y,장애인화장실+여자화장실,N,Y,여자화장실,,2022-11-22
공중화장실,당동도서관,"경기도 군포시 산본로197번길 36 (당동, 당동도서관)",경기도 군포시 당동 752-10번지 당동도서관,N,10,11,1,1,0,0,12,1,0,군포시 특화사업과,031-390-8815,도서관 운영시간,1993-12,37.3537092292,126.9451608182,지방자치단체,공공용시설,수세식,Y,장애인화장실+여자화장실,Y,Y,여자화장실,,2022-11-22
공중화장실,금정동주민센터,"경기도 군포시 금산로 35 (금정동, 금정동주민센터)",경기도 군포시 금정동 705-5번지 금정동주민센터,N,8,8,4,0,0,0,8,0,0,군포시 금정동,031-390-8514,07:00~21:00,2022-01,37.3653993487,126.9392700945,지방자치단체,공공용시설,수세식,Y,장애인화장실,N,Y,여자화장실,2022-01,2022-11-22
공중화장실,용문산관광지(주차장화장실),경기도 양평군 용문면 신점리 374,경기도 양평군 용문면 신점리 507-4번지,N,8,9,1,1,0,1,20,1,1,양평군 문화관광과,031-770-2492,24시간,,,,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,용문산관광지(야외공연장 입구),경기도 양평군 용문면 신점리 507-4,경기도 양평군 용문면 신점리 525번지,N,5,10,1,1,1,0,12,1,0,양평군 문화관광과,031-770-2492,24시간,,37.5471096043,127.5823913757,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,용문산국민관광지(문화화장실),경기도 양평군 용문면 신점리 525,경기도 양평군 용문면 신점리 531번지,N,4,6,1,0,0,0,6,2,2,양평군 문화관광과,031-770-2492,24시간,,,,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,용문산관광지(야영장),경기도 양평군 용문면 신점리 531,경기도 양평군 옥천면 옥천리 903-15번지,N,5,5,1,1,1,1,10,1,1,양평군 문화관광과,031-770-2492,24시간,,37.5464100034,127.5793632158,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,양평군 환경사업소,경기도 양평군 옥천면 경강로 1496,경기도 양평군 청운면 신론리 291-3번지 청운인성수련원,N,3,3,0,0,0,0,2,0,0,양평군 환경사업소,031-770-3663,24시간,1994-01,37.5091980903,127.4491849261,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운인성수련원,"경기도 양평군 청운면 신론로 346 (신론리, 청운인성수련원)",경기도 양평군 청운면,N,3,4,0,0,0,0,8,0,0,경기도 교육청,031-774-4301,10시간,2019-05,37.5616009721,127.7747360745,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운우체국,"경기도 양평군 청운면 용두로 152 (용두리, 양평청운우체국)",경기도 양평군 청운면 용두리 625-1번지 청운면사무소 1층,N,1,1,0,0,0,0,1,0,0,청운우체국,031-770-3227,24시간,2019-05,37.5549830349,127.7098154031,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운면사무소 2층,"경기도 양평군 청운면 용두로 170 (용두리, 청운면사무소,2층)",경기도 양평군 청운면 용두리 628번지 청운면복지회관 1층,N,2,2,0,0,0,0,2,0,0,양평군 청운면,031-770-3225,10시간,2019-05,37.5562523283,127.7107247192,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운면 복지회관 1층,"경기도 양평군 청운면 용두로 180 (용두리, 청운면복지회관,1층)",경기도 양평군 청운면 용두리 628번지 청운면복지회관 2층,N,2,3,0,0,0,0,4,0,0,양평군 청운면,031-770-3225,10시간,2019-05,37.5564501404,127.7109970041,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,동주오피스텔,경기도 고양시 일산서구 주화로 40,경기도 고양시 일산서구 주화로 40  (주엽동),N,9,11,0,0,0,0,10,0,0,일산서구 환경녹지과,031-8075-7563,24시간,,37.6683946728,126.7632990276,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,동하프라자,경기도 고양시 일산서구 대산로 114,경기도 고양시 일산서구 대산로 114  (주엽동),N,5,10,0,0,0,0,10,0,0,일산서구 환경녹지과,031-8075-7563,24시간,,37.6742904802,126.7649303471,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일송노블레스,경기도 고양시 일산서구 중앙로 1426,경기도 고양시 일산서구 중앙로 1426  (주엽동),N,18,18,0,0,0,0,27,0,0,일산서구 환경녹지과,031-8075-7563,24시간,,37.6702699540,126.7619424818,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,한사람빌딩,경기도 고양시 일산서구 중앙로 1416,경기도 고양시 일산서구 중앙로 1416  (주엽동),N,18,18,0,0,0,0,18,0,0,일산서구 환경녹지과,031-8075-7563,24시간,,37.6698076770,126.7629675680,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일산그린주유소,경기도 고양시 일산동구 고봉로 282,경기도 고양시 일산동구 고봉로 282  (중산동),N,1,2,0,0,0,0,2,0,0,일산동구 환경녹지과,031-8075-6252,24시간,,37.6843764199,126.7780886821,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일신프라자,경기도 고양시 일산동구 탄중로 325-15,경기도 고양시 일산동구 탄중로 325-15  (중산동),N,9,10,1,0,0,0,9,1,0,일산동구 환경녹지과,031-8075-6249,24시간,,37.6940307701,126.7812390918,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,일산힐링스병원,경기도 고양시 일산동구 고양대로 761,경기도 고양시 일산동구 고양대로 761  (중산동),N,18,18,7,0,0,0,18,7,0,일산동구 환경녹지과,031-8075-6246,24시간,,37.6825530810,126.7806013574,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,레드스퀘어빌딩,경기도 고양시 일산동구 일산로 432,경기도 고양시 일산동구 일산로 432  (정발산동),N,4,8,0,0,0,0,8,0,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6732493724,126.7787861534,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,"GM, 굿모닝 법조타운 2",경기도 고양시 일산동구 중앙로 1189,경기도 고양시 일산동구 중앙로 1189  (장항동),N,20,30,0,0,0,0,20,0,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6527953119,126.7768187767,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,마두법조빌딩,경기도 고양시 일산동구 중앙로 1193,경기도 고양시 일산동구 중앙로 1193  (장항동),N,19,20,0,0,0,0,19,1,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6530915498,126.7766231842,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,로얄프라자 111,경기도 고양시 일산동구 중앙로1261번길 59,경기도 고양시 일산동구 중앙로1261번길 59  (장항동),N,19,21,1,0,0,0,21,1,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6571180885,126.7703827515,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,레이크프라자-1,경기도 고양시 일산동구 중앙로1261번길 57,경기도 고양시 일산동구 중앙로1261번길 57  (장항동),N,9,15,1,0,0,0,13,1,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6572930446,126.7709819044,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,로데오 메탈릭타워 2,경기도 고양시 일산동구 중앙로1275번길 60-19,경기도 고양시 일산동구 중앙로1275번길 60-19  (장항동),N,32,60,1,0,0,0,27,2,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6596026668,126.7684310731,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,이레21 II 빌딩,경기도 고양시 일산동구 무궁화로 25-3,경기도 고양시 일산동구 무궁화로 25-3  (장항동),N,10,15,1,0,0,0,15,1,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6624685621,126.7669290255,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,고양종합고용지원센터,경기도 고양시 일산동구 고봉로 32-16,경기도 고양시 일산동구 고봉로 32-16  (장항동),N,10,14,1,0,0,0,12,1,0,일산동구 환경녹지과,031-8075-6245,24시간,,37.6642289827,126.7659366331,N,N,N,N,N,N,N,N,,2022-04-08
공중화장실,강상면사무소,경기도 양평군 강상면 신화길 10,경기도 양평군 강상면 교평리 307번지,N,2,3,1,1,0,0,3,1,0,양평군 강상면,031-770-3042,10시간,,37.4772005619,127.4854892371,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,강상체육공원 위 산책로,경기도 양평군 강상면 양평대교길 79,경기도 양평군 강상면 교평리 307번지,N,1,0,0,0,0,0,2,0,0,양평군 강상면,031-770-3052,16시간,,37.4832397947,127.4859518186,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,강상체육공원,경기도 양평군 강상면 양평대교길 79,경기도 양평군 강상면 교평리 449-5번지,N,4,12,2,0,0,0,14,2,0,양평군 강상면,031-770-3052,16시간,,37.4832397947,127.4859518186,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,강상우체국,경기도 양평군 강상면 양평대교길 87,경기도 양평군 강하면 운심리 34-8번지,Y,2,0,0,0,0,0,2,0,0,강상우체국,031-772-3703,24시간,,37.4825546630,127.4852054303,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,강하보건지소,경기도 양평군 강하면 운심길 44,경기도 양평군 양서면 복포리 363-1번지 3층,N,1,2,0,0,0,0,2,0,0,양평군 보건소,031-770-3551,9시간,,37.4958531925,127.4108546879,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,옥천보건지소,경기도 양평군 옥천면 옥천체육공원길 34,경기도 양평군 서종면 문호리 766-1번지,N,2,2,0,0,0,0,2,1,0,양평군 보건소,031-770-3560,9시간,,37.5220462659,127.4587728726,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,서종보건지소,경기도 양평군 서종면 북한강로 777,경기도 양평군 단월면 보룡리 343-8번지,N,1,2,0,0,0,0,2,0,0,양평군 보건소,031-770-3506,9시간,,37.6065758900,127.3487271275,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,청운보건지소,경기도 양평군 청운면 용두로164번길 7,경기도 양평군 양동면 석곡리 160-1번지,N,3,2,0,0,0,0,2,1,0,양평군 보건소,031-770-3555,9시간,,37.5558641807,127.7110406396,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,양동보건지소,경기도 양평군 양동면 학둔지아래길 22,경기도 양평군 지평면 지평리 584-3번지,N,1,2,0,0,0,0,2,1,0,양평군 보건소,031-770-3556,9시간,,37.4250610492,127.7509313108,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,지평보건지소,경기도 양평군 지평면 지평의병로116번길 7-1,경기도 양평군 용문면 다문리 343번지,N,2,2,0,0,0,0,2,1,0,양평군 보건소,031-770-3557,9시간,2019-05,37.4738755259,127.6383497032,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,개군보건지소,경기도 양평군 개군면 하자포길33번길 6,경기도 양평군 단월면 보룡리 68-1번지 보룡리,N,1,2,0,0,0,0,1,1,0,양평군 보건소,031-770-3559,9시간,,37.4262860655,127.5369701355,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,단월버스영업소,경기도 양평군 단월면 재인동길 236 (보룡리),경기도 양평군 양평읍 양근리 257-3번지,N,1,1,0,0,0,0,1,0,0,금강운수,,24시간,,37.5327486020,127.6753790710,데이터미보유,데이터미보유,데이터미보유,N,,N,N,,,2023-06-22
공중화장실,시립하안종합사회복지관,"경기도 광명시 하안로 238 (하안동, 하안13단지고층주공아파트)",경기도 광명시 하안동 200번지 하안13단지고층주공아파트,N,10,13,3,3,0,0,13,2,0,복지정책과/하안복지관 경영지원팀,070-4361-6041,09:00~20:00,2023-10,37.4601397538,126.8844465690,공공기관,공공용시설,수세식,Y,장애인화장실,Y,N,,,2023-06-21
공중화장실,보훈회관,"경기도 광명시 연서일로17번길 26 (철산동, 광명시보훈회관)",경기도 광명시 철산동 203-6번지 광명시보훈회관,N,2,6,1,0,0,0,2,0,0,복지정책과,,09:00~18:00,1999-01,37.4816612265,126.8618073142,공공기관,공공용시설,수세식,Y,,Y,N,,,2023-06-21
개방화장실,동서울주유소화장실,경기도 여주시 점동면 장여로 871,경기도 여주시 점동면 덕평리 176-6,N,1,0,0,0,0,0,1,0,0,민간,031-883-3220,09:00~21:00,1996-02,37.1786196235,127.6633480323,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,100동화장실,,경기도 여주시 상거동 460 여주프리미엄아울렛,N,2,3,0,0,0,0,3,0,0,민간(프리미엄아울렛),031-880-1210,09:00~22:00,2008-01,37.2452107947,127.6136549141,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,경수주유소화장실,경기도 여주시 점동면 장여로 653,경기도 여주시 점동면 덕평리 575-1,N,1,0,0,0,0,0,1,0,0,민간,031-884-0266,09:00~21:00,1991-01,37.1660679631,127.6456373060,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,행복주유소화장실,경기도 여주시 장여로 1705,경기도 여주시 점봉동 171-8,N,1,2,0,0,0,0,1,0,0,민간,031-883-7752,09:00~21:00,1992-01,37.2486506500,127.6492915847,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,여주소방서화장실,경기도 여주시 우암로 110,경기도 여주시 월송동 42 여주소방서,N,3,4,0,0,0,0,2,0,0,공공기관(여주소방서),,00:00~24:00,2004-01,37.2916747544,127.6258193018,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,수도사업소화장실,경기도 여주시 용강길 97,경기도 여주시 매룡동 260-3,N,2,2,1,0,0,0,3,1,0,지자체(수도사업소),031-887-3504,09:00~18:00,1991-01,37.2859764897,127.6502339557,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,알뜰한빛주유소화장실,경기도 여주시 영릉로 38,경기도 여주시 창동 207,N,1,1,0,0,0,0,1,0,0,민간,031-885-3155,08:00~21:00,2006-01,37.2909205774,127.6313575561,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,환경사업소화장실,,경기도 여주시 하동 15-2,N,3,3,0,0,0,0,2,0,0,공공기관(환경사업소),031-884-4500,09:00~18:00,1997-01,37.3017965420,127.6192792584,N,N,N,N,N,N,N,N,,2022-04-15
개방화장실,세종도서관3층화장실,경기도 여주시 영릉로 125,"경기도 여주시 하동 107-12 여주세종도서관,세종국악당",N,3,4,0,0,0,0,2,0,0,지자체(평생학습센터),031-887-3313,09:00~22:00,1991-01,37.2969215129,127.6252300415,N,N,N,N,N,N,N,N,,2022-04-15
